image_path,text,preprocess
words/highboost/IMG_20221226_0001_1168-483-1427-590.jpg,লোকজন,highboost
words/original/IMG_20221226_0001_1445-483-1648-609.jpg,কিংবা,original
words/clahe/IMG_20221226_0001_1445-483-1648-609.jpg,কিংবা,clahe
words/highboost/IMG_20221226_0001_1445-483-1648-609.jpg,কিংবা,highboost
words/original/IMG_20221226_0001_1663-487-1788-602.jpg,বন্ধু,original
words/clahe/IMG_20221226_0001_1663-487-1788-602.jpg,বন্ধু,clahe
words/highboost/IMG_20221226_0001_1663-487-1788-602.jpg,বন্ধু,highboost
words/original/IMG_20221226_0001_1810-491-1995-590.jpg,বান্ধব,original
words/clahe/IMG_20221226_0001_1810-491-1995-590.jpg,বান্ধব,clahe
words/highboost/IMG_20221226_0001_1810-491-1995-590.jpg,বান্ধব,highboost
words/original/IMG_20221226_0001_2028-502-2102-594.jpg,ও,original
words/clahe/IMG_20221226_0001_2028-502-2102-594.jpg,ও,clahe
words/highboost/IMG_20221226_0001_2028-502-2102-594.jpg,ও,highboost
words/original/IMG_20221226_0001_2124-491-2213-583.jpg,হ্যাঁ,original
words/clahe/IMG_20221226_0001_2124-491-2213-583.jpg,হ্যাঁ,clahe
words/highboost/IMG_20221226_0001_2124-491-2213-583.jpg,হ্যাঁ,highboost
words/original/IMG_20221226_0001_282-587-430-712.jpg,ছুটি,original
words/clahe/IMG_20221226_0001_282-587-430-712.jpg,ছুটি,clahe
words/highboost/IMG_20221226_0001_282-587-430-712.jpg,ছুটি,highboost
words/original/IMG_20221226_0001_456-587-674-694.jpg,কাটানো,original
words/clahe/IMG_20221226_0001_456-587-674-694.jpg,কাটানো,clahe
words/highboost/IMG_20221226_0001_456-587-674-694.jpg,কাটানো,highboost
words/original/IMG_20221226_0001_692-602-880-705.jpg,মানে,original
words/clahe/IMG_20221226_0001_692-602-880-705.jpg,মানে,clahe
words/highboost/IMG_20221226_0001_692-602-880-705.jpg,মানে,highboost
words/original/IMG_20221226_0001_899-605-1050-734.jpg,কিন্তু,original
words/clahe/IMG_20221226_0001_899-605-1050-734.jpg,কিন্তু,clahe
words/highboost/IMG_20221226_0001_899-605-1050-734.jpg,কিন্তু,highboost
words/original/IMG_20221226_0001_1072-609-1257-690.jpg,বেড়াতে,original
words/clahe/IMG_20221226_0001_1072-609-1257-690.jpg,বেড়াতে,clahe
words/highboost/IMG_20221226_0001_1072-609-1257-690.jpg,বেড়াতে,highboost
words/original/IMG_20221226_0001_1290-609-1526-690.jpg,যাওয়ার,original
words/clahe/IMG_20221226_0001_1290-609-1526-690.jpg,যাওয়ার,clahe
words/highboost/IMG_20221226_0001_1290-609-1526-690.jpg,যাওয়ার,highboost
words/original/IMG_20221226_0001_1545-613-1674-701.jpg,কথা,original
words/clahe/IMG_20221226_0001_1545-613-1674-701.jpg,কথা,clahe
words/highboost/IMG_20221226_0001_1545-613-1674-701.jpg,কথা,highboost
words/original/IMG_20221226_0001_1696-613-1821-712.jpg,হচ্ছে,original
words/clahe/IMG_20221226_0001_1696-613-1821-712.jpg,হচ্ছে,clahe
words/highboost/IMG_20221226_0001_1696-613-1821-712.jpg,হচ্ছে,highboost
words/original/IMG_20221226_0001_1851-616-2209-720.jpg,ভারতীয়দের,original
words/clahe/IMG_20221226_0001_1851-616-2209-720.jpg,ভারতীয়দের,clahe
words/highboost/IMG_20221226_0001_1851-616-2209-720.jpg,ভারতীয়দের,highboost
words/original/IMG_20221226_0001_294-720-467-849.jpg,মধ্যে,original
words/clahe/IMG_20221226_0001_294-720-467-849.jpg,মধ্যে,clahe
words/highboost/IMG_20221226_0001_294-720-467-849.jpg,মধ্যে,highboost
words/original/IMG_20221226_0001_489-727-766-841.jpg,পরিবারের,original
words/clahe/IMG_20221226_0001_489-727-766-841.jpg,পরিবারের,clahe
words/highboost/IMG_20221226_0001_489-727-766-841.jpg,পরিবারের,highboost
words/original/IMG_20221226_0001_784-742-976-830.jpg,সঙ্গে,original
words/clahe/IMG_20221226_0001_784-742-976-830.jpg,সঙ্গে,clahe
words/highboost/IMG_20221226_0001_784-742-976-830.jpg,সঙ্গে,highboost
words/original/IMG_20221226_0001_991-738-1213-834.jpg,ভ্রমণের,original
words/clahe/IMG_20221226_0001_991-738-1213-834.jpg,ভ্রমণের,clahe
words/highboost/IMG_20221226_0001_991-738-1213-834.jpg,ভ্রমণের,highboost
words/original/IMG_20221226_0001_1242-738-1452-845.jpg,প্রবনতা,original
words/clahe/IMG_20221226_0001_1242-738-1452-845.jpg,প্রবনতা,clahe
words/highboost/IMG_20221226_0001_1242-738-1452-845.jpg,প্রবনতা,highboost
words/original/IMG_20221226_0001_1478-723-1663-827.jpg,অবশ্য,original
words/clahe/IMG_20221226_0001_1478-723-1663-827.jpg,অবশ্য,clahe
words/highboost/IMG_20221226_0001_1478-723-1663-827.jpg,অবশ্য,highboost
words/original/IMG_20221226_0001_1685-720-1829-845.jpg,বেশি,original
words/clahe/IMG_20221226_0001_1685-720-1829-845.jpg,বেশি,clahe
words/highboost/IMG_20221226_0001_1685-720-1829-845.jpg,বেশি,highboost
words/original/IMG_20221226_0001_1884-738-2069-864.jpg,কিন্তু,original
words/clahe/IMG_20221226_0001_1884-738-2069-864.jpg,কিন্তু,clahe
words/highboost/IMG_20221226_0001_1884-738-2069-864.jpg,কিন্তু,highboost
words/original/IMG_20221226_0001_2065-742-2202-845.jpg,এমন,original
words/clahe/IMG_20221226_0001_2065-742-2202-845.jpg,এমন,clahe
words/highboost/IMG_20221226_0001_2065-742-2202-845.jpg,এমন,highboost
words/original/IMG_20221226_0001_294-853-441-978.jpg,কিছু,original
words/clahe/IMG_20221226_0001_294-853-441-978.jpg,কিছু,clahe
words/highboost/IMG_20221226_0001_294-853-441-978.jpg,কিছু,highboost
words/original/IMG_20221226_0001_449-853-696-952.jpg,ভ্রমনস্থল,original
words/clahe/IMG_20221226_0001_449-853-696-952.jpg,ভ্রমনস্থল,clahe
words/highboost/IMG_20221226_0001_449-853-696-952.jpg,ভ্রমনস্থল,highboost
words/original/IMG_20221226_0001_733-860-888-934.jpg,রয়েছে,original
words/clahe/IMG_20221226_0001_733-860-888-934.jpg,রয়েছে,clahe
words/highboost/IMG_20221226_0001_733-860-888-934.jpg,রয়েছে,highboost
words/original/IMG_20221226_0001_917-864-1168-963.jpg,যেখানে,original
words/clahe/IMG_20221226_0001_917-864-1168-963.jpg,যেখানে,clahe
words/highboost/IMG_20221226_0001_917-864-1168-963.jpg,যেখানে,highboost
words/original/IMG_20221226_0001_1188-853-1490-957.jpg,পরিবারের,original
words/clahe/IMG_20221226_0001_1188-853-1490-957.jpg,পরিবারের,clahe
words/highboost/IMG_20221226_0001_1188-853-1490-957.jpg,পরিবারের,highboost
words/original/IMG_20221226_0001_1516-856-1698-950.jpg,সঙ্গে,original
words/clahe/IMG_20221226_0001_1516-856-1698-950.jpg,সঙ্গে,clahe
words/highboost/IMG_20221226_0001_1516-856-1698-950.jpg,সঙ্গে,highboost
words/original/IMG_20221226_0001_1708-856-1788-937.jpg,না,original
words/clahe/IMG_20221226_0001_1708-856-1788-937.jpg,না,clahe
words/highboost/IMG_20221226_0001_1708-856-1788-937.jpg,না,highboost
words/original/IMG_20221226_0001_1815-850-2023-940.jpg,যাওয়াই,original
words/clahe/IMG_20221226_0001_1815-850-2023-940.jpg,যাওয়াই,clahe
words/highboost/IMG_20221226_0001_1815-850-2023-940.jpg,যাওয়াই,highboost
words/original/IMG_20221226_0001_2033-873-2204-947.jpg,ভালো,original
words/clahe/IMG_20221226_0001_2033-873-2204-947.jpg,ভালো,clahe
words/highboost/IMG_20221226_0001_2033-873-2204-947.jpg,ভালো,highboost
words/original/IMG_20221226_0001_285-994-493-1078.jpg,গেলে,original
words/clahe/IMG_20221226_0001_285-994-493-1078.jpg,গেলে,clahe
words/highboost/IMG_20221226_0001_285-994-493-1078.jpg,গেলে,highboost
words/original/IMG_20221226_0001_520-980-718-1084.jpg,লজ্জায়,original
words/clahe/IMG_20221226_0001_520-980-718-1084.jpg,লজ্জায়,clahe
words/highboost/IMG_20221226_0001_520-980-718-1084.jpg,লজ্জায়,highboost
words/original/IMG_20221226_0001_748-987-896-1078.jpg,পড়তে,original
words/clahe/IMG_20221226_0001_748-987-896-1078.jpg,পড়তে,clahe
words/highboost/IMG_20221226_0001_748-987-896-1078.jpg,পড়তে,highboost
words/original/IMG_20221226_0001_919-977-1017-1088.jpg,হয়,original
words/clahe/IMG_20221226_0001_919-977-1017-1088.jpg,হয়,clahe
words/highboost/IMG_20221226_0001_919-977-1017-1088.jpg,হয়,highboost
words/original/IMG_20221226_0001_1060-974-1204-1078.jpg,তাই,original
words/clahe/IMG_20221226_0001_1060-974-1204-1078.jpg,তাই,clahe
words/highboost/IMG_20221226_0001_1060-974-1204-1078.jpg,তাই,highboost
words/original/IMG_20221226_0001_1221-974-1386-1081.jpg,এসব,original
words/clahe/IMG_20221226_0001_1221-974-1386-1081.jpg,এসব,clahe
words/highboost/IMG_20221226_0001_1221-974-1386-1081.jpg,এসব,highboost
words/original/IMG_20221226_0001_1412-974-1597-1078.jpg,স্থানে,original
words/clahe/IMG_20221226_0001_1412-974-1597-1078.jpg,স্থানে,clahe
words/highboost/IMG_20221226_0001_1412-974-1597-1078.jpg,স্থানে,highboost
words/original/IMG_20221226_0001_1617-974-1835-1094.jpg,বন্ধুদের,original
words/clahe/IMG_20221226_0001_1617-974-1835-1094.jpg,বন্ধুদের,clahe
words/highboost/IMG_20221226_0001_1617-974-1835-1094.jpg,বন্ধুদের,highboost
words/original/IMG_20221226_0001_1869-974-2080-1081.jpg,সঙ্গেই,original
words/clahe/IMG_20221226_0001_1869-974-2080-1081.jpg,সঙ্গেই,clahe
words/highboost/IMG_20221226_0001_1869-974-2080-1081.jpg,সঙ্গেই,highboost
words/original/IMG_20221226_0001_2097-980-2281-1078.jpg,বেড়াতে,original
words/clahe/IMG_20221226_0001_2097-980-2281-1078.jpg,বেড়াতে,clahe
words/highboost/IMG_20221226_0001_2097-980-2281-1078.jpg,বেড়াতে,highboost
words/original/IMG_20221226_0001_289-1091-456-1178.jpg,যান,original
words/clahe/IMG_20221226_0001_289-1091-456-1178.jpg,যান,clahe
words/highboost/IMG_20221226_0001_289-1091-456-1178.jpg,যান,highboost
words/original/IMG_20221226_0001_476-1105-694-1192.jpg,দারুন,original
words/clahe/IMG_20221226_0001_476-1105-694-1192.jpg,দারুন,clahe
words/highboost/IMG_20221226_0001_476-1105-694-1192.jpg,দারুন,highboost
words/original/IMG_20221226_0001_718-1091-943-1172.jpg,উপভোগ,original
words/clahe/IMG_20221226_0001_718-1091-943-1172.jpg,উপভোগ,clahe
words/highboost/IMG_20221226_0001_718-1091-943-1172.jpg,উপভোগ,highboost
words/original/IMG_20221226_0001_963-1098-1191-1182.jpg,করবেন,original
words/clahe/IMG_20221226_0001_963-1098-1191-1182.jpg,করবেন,clahe
words/highboost/IMG_20221226_0001_963-1098-1191-1182.jpg,করবেন,highboost
words/original/IMG_20221226_0001_1231-1098-1480-1225.jpg,বন্ধুদের,original
words/clahe/IMG_20221226_0001_1231-1098-1480-1225.jpg,বন্ধুদের,clahe
words/highboost/IMG_20221226_0001_1231-1098-1480-1225.jpg,বন্ধুদের,highboost
words/original/IMG_20221226_0001_1510-1105-1657-1175.jpg,সঙ্গে,original
words/clahe/IMG_20221226_0001_1510-1105-1657-1175.jpg,সঙ্গে,clahe
words/highboost/IMG_20221226_0001_1510-1105-1657-1175.jpg,সঙ্গে,highboost
words/original/IMG_20221226_0001_1691-1115-1862-1205.jpg,ঘুরতে,original
words/clahe/IMG_20221226_0001_1691-1115-1862-1205.jpg,ঘুরতে,clahe
words/highboost/IMG_20221226_0001_1691-1115-1862-1205.jpg,ঘুরতে,highboost
words/original/IMG_20221226_0001_1875-1101-2090-1188.jpg,যাওয়ার,original
words/clahe/IMG_20221226_0001_1875-1101-2090-1188.jpg,যাওয়ার,clahe
words/highboost/IMG_20221226_0001_1875-1101-2090-1188.jpg,যাওয়ার,highboost
words/original/IMG_20221226_0001_2114-1098-2245-1192.jpg,জন্য,original
words/clahe/IMG_20221226_0001_2114-1098-2245-1192.jpg,জন্য,clahe
words/highboost/IMG_20221226_0001_2114-1098-2245-1192.jpg,জন্য,highboost
words/original/IMG_20221226_0001_268-1192-440-1299.jpg,দারুন,original
words/clahe/IMG_20221226_0001_268-1192-440-1299.jpg,দারুন,clahe
words/highboost/IMG_20221226_0001_268-1192-440-1299.jpg,দারুন,highboost
words/original/IMG_20221226_0001_493-1188-668-1299.jpg,জায়গা,original
words/clahe/IMG_20221226_0001_493-1188-668-1299.jpg,জায়গা,clahe
words/highboost/IMG_20221226_0001_493-1188-668-1299.jpg,জায়গা,highboost
words/original/IMG_20221226_0001_701-1205-795-1282.jpg,হল,original
words/clahe/IMG_20221226_0001_701-1205-795-1282.jpg,হল,clahe
words/highboost/IMG_20221226_0001_701-1205-795-1282.jpg,হল,highboost
words/original/IMG_20221226_0001_815-1198-1043-1292.jpg,কসউল,original
words/clahe/IMG_20221226_0001_815-1198-1043-1292.jpg,কসউল,clahe
words/highboost/IMG_20221226_0001_815-1198-1043-1292.jpg,কসউল,highboost
words/original/IMG_20221226_0001_1104-1209-1366-1313.jpg,হিমাচল,original
words/clahe/IMG_20221226_0001_1104-1209-1366-1313.jpg,হিমাচল,clahe
words/highboost/IMG_20221226_0001_1104-1209-1366-1313.jpg,হিমাচল,highboost
words/original/IMG_20221226_0001_1402-1209-1644-1299.jpg,প্রদেশের,original
words/clahe/IMG_20221226_0001_1402-1209-1644-1299.jpg,প্রদেশের,clahe
words/highboost/IMG_20221226_0001_1402-1209-1644-1299.jpg,প্রদেশের,highboost
words/original/IMG_20221226_0001_1674-1225-1822-1326.jpg,কুলু,original
words/clahe/IMG_20221226_0001_1674-1225-1822-1326.jpg,কুলু,clahe
words/highboost/IMG_20221226_0001_1674-1225-1822-1326.jpg,কুলু,highboost
words/original/IMG_20221226_0001_1842-1222-2063-1302.jpg,জেলার,original
words/clahe/IMG_20221226_0001_1842-1222-2063-1302.jpg,জেলার,clahe
words/highboost/IMG_20221226_0001_1842-1222-2063-1302.jpg,জেলার,highboost
words/original/IMG_20221226_0001_2077-1198-2177-1306.jpg,এই,original
words/clahe/IMG_20221226_0001_2077-1198-2177-1306.jpg,এই,clahe
words/highboost/IMG_20221226_0001_2077-1198-2177-1306.jpg,এই,highboost
words/original/IMG_20221226_0001_299-1319-533-1403.jpg,সাজানো,original
words/clahe/IMG_20221226_0001_299-1319-533-1403.jpg,সাজানো,clahe
words/highboost/IMG_20221226_0001_299-1319-533-1403.jpg,সাজানো,highboost
words/original/IMG_20221226_0001_554-1326-795-1417.jpg,গোছানো,original
words/clahe/IMG_20221226_0001_554-1326-795-1417.jpg,গোছানো,clahe
words/highboost/IMG_20221226_0001_554-1326-795-1417.jpg,গোছানো,highboost
words/original/IMG_20221226_0001_812-1319-943-1406.jpg,গ্রাম,original
words/clahe/IMG_20221226_0001_812-1319-943-1406.jpg,গ্রাম,clahe
words/highboost/IMG_20221226_0001_812-1319-943-1406.jpg,গ্রাম,highboost
words/original/IMG_20221226_0001_966-1319-1033-1420.jpg,বা,original
words/clahe/IMG_20221226_0001_966-1319-1033-1420.jpg,বা,clahe
words/highboost/IMG_20221226_0001_966-1319-1033-1420.jpg,বা,highboost
words/original/IMG_20221226_0001_1060-1316-1211-1427.jpg,শিল,original
words/clahe/IMG_20221226_0001_1060-1316-1211-1427.jpg,শিল,clahe
words/highboost/IMG_20221226_0001_1060-1316-1211-1427.jpg,শিল,highboost
words/original/IMG_20221226_0001_1225-1343-1386-1420.jpg,শহর,original
words/clahe/IMG_20221226_0001_1225-1343-1386-1420.jpg,শহর,clahe
words/highboost/IMG_20221226_0001_1225-1343-1386-1420.jpg,শহর,highboost
words/original/IMG_20221226_0001_1402-1339-1510-1413.jpg,হল,original
words/clahe/IMG_20221226_0001_1402-1339-1510-1413.jpg,হল,clahe
words/highboost/IMG_20221226_0001_1402-1339-1510-1413.jpg,হল,highboost
words/original/IMG_20221226_0001_1540-1323-1654-1440.jpg,এই,original
words/clahe/IMG_20221226_0001_1540-1323-1654-1440.jpg,এই,clahe
words/highboost/IMG_20221226_0001_1540-1323-1654-1440.jpg,এই,highboost
words/original/IMG_20221226_0001_1667-1333-1882-1410.jpg,কসউল,original
words/clahe/IMG_20221226_0001_1667-1333-1882-1410.jpg,কসউল,clahe
words/highboost/IMG_20221226_0001_1667-1333-1882-1410.jpg,কসউল,highboost
words/original/IMG_20221226_0001_1933-1333-2134-1427.jpg,এখানে,original
words/clahe/IMG_20221226_0001_1933-1333-2134-1427.jpg,এখানে,clahe
words/highboost/IMG_20221226_0001_1933-1333-2134-1427.jpg,এখানে,highboost
words/original/IMG_20221226_0001_289-1433-554-1531.jpg,লোকজন,original
words/clahe/IMG_20221226_0001_289-1433-554-1531.jpg,লোকজন,clahe
words/highboost/IMG_20221226_0001_289-1433-554-1531.jpg,লোকজন,highboost
words/original/IMG_20221226_0001_577-1447-741-1527.jpg,মূলত,original
words/clahe/IMG_20221226_0001_577-1447-741-1527.jpg,মূলত,clahe
words/highboost/IMG_20221226_0001_577-1447-741-1527.jpg,মূলত,highboost
words/original/IMG_20221226_0001_762-1443-963-1541.jpg,অবসর,original
words/clahe/IMG_20221226_0001_762-1443-963-1541.jpg,অবসর,clahe
words/highboost/IMG_20221226_0001_762-1443-963-1541.jpg,অবসর,highboost
words/original/IMG_20221226_0001_983-1450-1221-1537.jpg,যাপনের,original
words/clahe/IMG_20221226_0001_983-1450-1221-1537.jpg,যাপনের,clahe
words/highboost/IMG_20221226_0001_983-1450-1221-1537.jpg,যাপনের,highboost
words/original/IMG_20221226_0001_1245-1440-1369-1547.jpg,জন্য,original
words/clahe/IMG_20221226_0001_1245-1440-1369-1547.jpg,জন্য,clahe
words/highboost/IMG_20221226_0001_1245-1440-1369-1547.jpg,জন্য,highboost
words/original/IMG_20221226_0001_1406-1460-1527-1531.jpg,যান,original
words/clahe/IMG_20221226_0001_1406-1460-1527-1531.jpg,যান,clahe
words/highboost/IMG_20221226_0001_1406-1460-1527-1531.jpg,যান,highboost
words/original/IMG_20221226_0001_1594-1457-1708-1547.jpg,তবে,original
words/clahe/IMG_20221226_0001_1594-1457-1708-1547.jpg,তবে,clahe
words/highboost/IMG_20221226_0001_1594-1457-1708-1547.jpg,তবে,highboost
words/original/IMG_20221226_0001_1728-1433-1818-1554.jpg,হ্যাঁ,original
words/clahe/IMG_20221226_0001_1728-1433-1818-1554.jpg,হ্যাঁ,clahe
words/highboost/IMG_20221226_0001_1728-1433-1818-1554.jpg,হ্যাঁ,highboost
words/original/IMG_20221226_0001_1865-1453-1969-1551.jpg,মা,original
words/clahe/IMG_20221226_0001_1865-1453-1969-1551.jpg,মা,clahe
words/highboost/IMG_20221226_0001_1865-1453-1969-1551.jpg,মা,highboost
words/original/IMG_20221226_0001_2003-1467-2164-1541.jpg,বাবার,original
words/clahe/IMG_20221226_0001_2003-1467-2164-1541.jpg,বাবার,clahe
words/highboost/IMG_20221226_0001_2003-1467-2164-1541.jpg,বাবার,highboost
words/original/IMG_20221226_0001_278-1547-480-1621.jpg,সঙ্গে,original
words/clahe/IMG_20221226_0001_278-1547-480-1621.jpg,সঙ্গে,clahe
words/highboost/IMG_20221226_0001_278-1547-480-1621.jpg,সঙ্গে,highboost
words/original/IMG_20221226_0001_510-1561-694-1635.jpg,এখানে,original
words/clahe/IMG_20221226_0001_510-1561-694-1635.jpg,এখানে,clahe
words/highboost/IMG_20221226_0001_510-1561-694-1635.jpg,এখানে,highboost
words/original/IMG_20221226_0001_718-1554-792-1635.jpg,না,original
words/clahe/IMG_20221226_0001_718-1554-792-1635.jpg,না,clahe
words/highboost/IMG_20221226_0001_718-1554-792-1635.jpg,না,highboost
words/original/IMG_20221226_0001_815-1537-1040-1638.jpg,যাওয়াই,original
words/clahe/IMG_20221226_0001_815-1537-1040-1638.jpg,যাওয়াই,clahe
words/highboost/IMG_20221226_0001_815-1537-1040-1638.jpg,যাওয়াই,highboost
words/original/IMG_20221226_0001_1053-1541-1218-1638.jpg,ভালো,original
words/clahe/IMG_20221226_0001_1053-1541-1218-1638.jpg,ভালো,clahe
words/highboost/IMG_20221226_0001_1053-1541-1218-1638.jpg,ভালো,highboost
words/original/IMG_20221226_0001_1251-1554-1486-1651.jpg,আসলে,original
words/clahe/IMG_20221226_0001_1251-1554-1486-1651.jpg,আসলে,clahe
words/highboost/IMG_20221226_0001_1251-1554-1486-1651.jpg,আসলে,highboost
words/original/IMG_20221226_0001_1527-1557-1681-1661.jpg,হিল,original
words/clahe/IMG_20221226_0001_1527-1557-1681-1661.jpg,হিল,clahe
words/highboost/IMG_20221226_0001_1527-1557-1681-1661.jpg,হিল,highboost
words/original/IMG_20221226_0001_1698-1564-1902-1641.jpg,স্টেশন,original
words/clahe/IMG_20221226_0001_1698-1564-1902-1641.jpg,স্টেশন,clahe
words/highboost/IMG_20221226_0001_1698-1564-1902-1641.jpg,স্টেশন,highboost
words/original/IMG_20221226_0001_1936-1581-2104-1655.jpg,হওয়া,original
words/clahe/IMG_20221226_0001_1936-1581-2104-1655.jpg,হওয়া,clahe
words/highboost/IMG_20221226_0001_1936-1581-2104-1655.jpg,হওয়া,highboost
words/original/IMG_20221226_0001_278-1648-463-1742.jpg,সত্ত্বেও,original
words/clahe/IMG_20221226_0001_278-1648-463-1742.jpg,সত্ত্বেও,clahe
words/highboost/IMG_20221226_0001_278-1648-463-1742.jpg,সত্ত্বেও,highboost
words/original/IMG_20221226_0001_490-1645-688-1742.jpg,কসউল,original
words/clahe/IMG_20221226_0001_490-1645-688-1742.jpg,কসউল,clahe
words/highboost/IMG_20221226_0001_490-1645-688-1742.jpg,কসউল,highboost
words/original/IMG_20221226_0001_715-1675-960-1739.jpg,আসলে,original
words/clahe/IMG_20221226_0001_715-1675-960-1739.jpg,আসলে,clahe
words/highboost/IMG_20221226_0001_715-1675-960-1739.jpg,আসলে,highboost
words/original/IMG_20221226_0001_996-1661-1164-1742.jpg,একটি,original
words/clahe/IMG_20221226_0001_996-1661-1164-1742.jpg,একটি,clahe
words/highboost/IMG_20221226_0001_996-1661-1164-1742.jpg,একটি,highboost
words/original/IMG_20221226_0001_1184-1668-1399-1762.jpg,লাভাস,original
