crop_path,word_text,char_indices,word_length,language
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\2cae9c49-a912-440c-aefa-d3f0b2e7dc66_word32.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\2cae9c49-a912-440c-aefa-d3f0b2e7dc66_word33.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\2cae9c49-a912-440c-aefa-d3f0b2e7dc66_word34.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\2cae9c49-a912-440c-aefa-d3f0b2e7dc66_word35.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\3e1dd38b-822e-4772-aec4-e7a92456592f_word1.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\3e1dd38b-822e-4772-aec4-e7a92456592f_word2.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\3e1dd38b-822e-4772-aec4-e7a92456592f_word3.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\3e1dd38b-822e-4772-aec4-e7a92456592f_word4.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\3e1dd38b-822e-4772-aec4-e7a92456592f_word5.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\3e1dd38b-822e-4772-aec4-e7a92456592f_word6.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\3e1dd38b-822e-4772-aec4-e7a92456592f_word7.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\3e1dd38b-822e-4772-aec4-e7a92456592f_word8.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\3e1dd38b-822e-4772-aec4-e7a92456592f_word9.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\3e1dd38b-822e-4772-aec4-e7a92456592f_word10.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\3e1dd38b-822e-4772-aec4-e7a92456592f_word11.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\3e1dd38b-822e-4772-aec4-e7a92456592f_word12.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\3e1dd38b-822e-4772-aec4-e7a92456592f_word13.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\3e1dd38b-822e-4772-aec4-e7a92456592f_word14.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\3e1dd38b-822e-4772-aec4-e7a92456592f_word15.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\3e1dd38b-822e-4772-aec4-e7a92456592f_word16.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\3e1dd38b-822e-4772-aec4-e7a92456592f_word17.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\3e1dd38b-822e-4772-aec4-e7a92456592f_word18.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\4a0a74fb-39ff-4eff-a3be-c3646ec0e9d3_word1.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\4a0a74fb-39ff-4eff-a3be-c3646ec0e9d3_word2.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\4a0a74fb-39ff-4eff-a3be-c3646ec0e9d3_word3.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\4a0a74fb-39ff-4eff-a3be-c3646ec0e9d3_word4.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\4a0a74fb-39ff-4eff-a3be-c3646ec0e9d3_word5.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\4a0a74fb-39ff-4eff-a3be-c3646ec0e9d3_word6.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\4a0a74fb-39ff-4eff-a3be-c3646ec0e9d3_word7.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\4a0a74fb-39ff-4eff-a3be-c3646ec0e9d3_word8.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\4a0a74fb-39ff-4eff-a3be-c3646ec0e9d3_word9.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\4a0a74fb-39ff-4eff-a3be-c3646ec0e9d3_word10.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\4a0a74fb-39ff-4eff-a3be-c3646ec0e9d3_word11.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\4a0a74fb-39ff-4eff-a3be-c3646ec0e9d3_word12.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\4a0a74fb-39ff-4eff-a3be-c3646ec0e9d3_word13.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\4a0a74fb-39ff-4eff-a3be-c3646ec0e9d3_word14.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\4a0a74fb-39ff-4eff-a3be-c3646ec0e9d3_word15.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\4bb36475-5c1d-4efc-9a31-4adda220d0d5_word1.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\4bb36475-5c1d-4efc-9a31-4adda220d0d5_word2.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\4bb36475-5c1d-4efc-9a31-4adda220d0d5_word3.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\4bb36475-5c1d-4efc-9a31-4adda220d0d5_word4.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\4bb36475-5c1d-4efc-9a31-4adda220d0d5_word5.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\4bb36475-5c1d-4efc-9a31-4adda220d0d5_word6.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\4bb36475-5c1d-4efc-9a31-4adda220d0d5_word7.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\4bb36475-5c1d-4efc-9a31-4adda220d0d5_word8.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\4bb36475-5c1d-4efc-9a31-4adda220d0d5_word9.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\4bb36475-5c1d-4efc-9a31-4adda220d0d5_word10.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\4bb36475-5c1d-4efc-9a31-4adda220d0d5_word11.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\4bb36475-5c1d-4efc-9a31-4adda220d0d5_word12.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\4bb36475-5c1d-4efc-9a31-4adda220d0d5_word13.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\4bb36475-5c1d-4efc-9a31-4adda220d0d5_word14.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\4bb36475-5c1d-4efc-9a31-4adda220d0d5_word15.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\4bb36475-5c1d-4efc-9a31-4adda220d0d5_word16.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\4bb36475-5c1d-4efc-9a31-4adda220d0d5_word17.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\4bb36475-5c1d-4efc-9a31-4adda220d0d5_word18.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\4bb36475-5c1d-4efc-9a31-4adda220d0d5_word19.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\4bb36475-5c1d-4efc-9a31-4adda220d0d5_word20.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\4bb36475-5c1d-4efc-9a31-4adda220d0d5_word21.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\4bb36475-5c1d-4efc-9a31-4adda220d0d5_word22.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\4bb36475-5c1d-4efc-9a31-4adda220d0d5_word23.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\4bb36475-5c1d-4efc-9a31-4adda220d0d5_word24.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\4bb36475-5c1d-4efc-9a31-4adda220d0d5_word25.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\4bb36475-5c1d-4efc-9a31-4adda220d0d5_word26.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\4bb36475-5c1d-4efc-9a31-4adda220d0d5_word27.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\4bb36475-5c1d-4efc-9a31-4adda220d0d5_word28.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\4bb36475-5c1d-4efc-9a31-4adda220d0d5_word29.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\4bb36475-5c1d-4efc-9a31-4adda220d0d5_word30.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\4bb36475-5c1d-4efc-9a31-4adda220d0d5_word31.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\4bb36475-5c1d-4efc-9a31-4adda220d0d5_word32.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\4bb36475-5c1d-4efc-9a31-4adda220d0d5_word33.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\4bb36475-5c1d-4efc-9a31-4adda220d0d5_word34.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\4bb36475-5c1d-4efc-9a31-4adda220d0d5_word35.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\4bb36475-5c1d-4efc-9a31-4adda220d0d5_word36.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\4bb36475-5c1d-4efc-9a31-4adda220d0d5_word37.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\4bb36475-5c1d-4efc-9a31-4adda220d0d5_word38.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\4bb36475-5c1d-4efc-9a31-4adda220d0d5_word39.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\4bb36475-5c1d-4efc-9a31-4adda220d0d5_word40.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\4bb36475-5c1d-4efc-9a31-4adda220d0d5_word41.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\4f402b0c-03a7-4dae-b9bc-58ae60661a4f_word1.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\4f402b0c-03a7-4dae-b9bc-58ae60661a4f_word2.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\4f402b0c-03a7-4dae-b9bc-58ae60661a4f_word3.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\4f402b0c-03a7-4dae-b9bc-58ae60661a4f_word4.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\4f402b0c-03a7-4dae-b9bc-58ae60661a4f_word5.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\4f402b0c-03a7-4dae-b9bc-58ae60661a4f_word6.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\4f402b0c-03a7-4dae-b9bc-58ae60661a4f_word7.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\4f402b0c-03a7-4dae-b9bc-58ae60661a4f_word8.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\4f402b0c-03a7-4dae-b9bc-58ae60661a4f_word9.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\4f402b0c-03a7-4dae-b9bc-58ae60661a4f_word10.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\4f402b0c-03a7-4dae-b9bc-58ae60661a4f_word11.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\d1_conv\crops\4f402b0c-03a7-4dae-b9bc-58ae60661a4f_word12.jpg,,,0,english
