image_path,text,preprocess
words/clahe/025cd023-7dfb-49b5-98d0-445c6aed24ea_429-138-576-153.jpg,ভেসে,clahe
words/highboost/025cd023-7dfb-49b5-98d0-445c6aed24ea_429-138-576-153.jpg,ভেসে,highboost
words/original/025cd023-7dfb-49b5-98d0-445c6aed24ea_582-137-780-152.jpg, আসছে,original
words/clahe/025cd023-7dfb-49b5-98d0-445c6aed24ea_582-137-780-152.jpg, আসছে,clahe
words/highboost/025cd023-7dfb-49b5-98d0-445c6aed24ea_582-137-780-152.jpg, আসছে,highboost
words/original/025cd023-7dfb-49b5-98d0-445c6aed24ea_785-129-998-149.jpg,শীতলতা,original
words/clahe/025cd023-7dfb-49b5-98d0-445c6aed24ea_785-129-998-149.jpg,শীতলতা,clahe
words/highboost/025cd023-7dfb-49b5-98d0-445c6aed24ea_785-129-998-149.jpg,শীতলতা,highboost
words/original/025cd023-7dfb-49b5-98d0-445c6aed24ea_241-163-382-180.jpg,মনের,original
words/clahe/025cd023-7dfb-49b5-98d0-445c6aed24ea_241-163-382-180.jpg,মনের,clahe
words/highboost/025cd023-7dfb-49b5-98d0-445c6aed24ea_241-163-382-180.jpg,মনের,highboost
words/original/025cd023-7dfb-49b5-98d0-445c6aed24ea_391-164-567-178.jpg,কোণে,original
words/clahe/025cd023-7dfb-49b5-98d0-445c6aed24ea_391-164-567-178.jpg,কোণে,clahe
words/highboost/025cd023-7dfb-49b5-98d0-445c6aed24ea_391-164-567-178.jpg,কোণে,highboost
words/original/025cd023-7dfb-49b5-98d0-445c6aed24ea_571-159-681-176.jpg,নতুন,original
words/clahe/025cd023-7dfb-49b5-98d0-445c6aed24ea_571-159-681-176.jpg,নতুন,clahe
words/highboost/025cd023-7dfb-49b5-98d0-445c6aed24ea_571-159-681-176.jpg,নতুন,highboost
words/original/025cd023-7dfb-49b5-98d0-445c6aed24ea_690-159-816-174.jpg,গল্প,original
words/clahe/025cd023-7dfb-49b5-98d0-445c6aed24ea_690-159-816-174.jpg,গল্প,clahe
words/highboost/025cd023-7dfb-49b5-98d0-445c6aed24ea_690-159-816-174.jpg,গল্প,highboost
words/original/025cd023-7dfb-49b5-98d0-445c6aed24ea_827-158-994-174.jpg,সাজায়,original
words/clahe/025cd023-7dfb-49b5-98d0-445c6aed24ea_827-158-994-174.jpg,সাজায়,clahe
words/highboost/025cd023-7dfb-49b5-98d0-445c6aed24ea_827-158-994-174.jpg,সাজায়,highboost
words/original/025cd023-7dfb-49b5-98d0-445c6aed24ea_263-212-411-231.jpg,জানলা,original
words/clahe/025cd023-7dfb-49b5-98d0-445c6aed24ea_263-212-411-231.jpg,জানলা,clahe
words/highboost/025cd023-7dfb-49b5-98d0-445c6aed24ea_263-212-411-231.jpg,জানলা,highboost
words/original/025cd023-7dfb-49b5-98d0-445c6aed24ea_418-212-549-230.jpg,দিয়ে,original
words/clahe/025cd023-7dfb-49b5-98d0-445c6aed24ea_418-212-549-230.jpg,দিয়ে,clahe
words/highboost/025cd023-7dfb-49b5-98d0-445c6aed24ea_418-212-549-230.jpg,দিয়ে,highboost
words/original/025cd023-7dfb-49b5-98d0-445c6aed24ea_553-214-686-229.jpg,চেয়ে,original
words/clahe/025cd023-7dfb-49b5-98d0-445c6aed24ea_553-214-686-229.jpg,চেয়ে,clahe
words/highboost/025cd023-7dfb-49b5-98d0-445c6aed24ea_553-214-686-229.jpg,চেয়ে,highboost
words/original/025cd023-7dfb-49b5-98d0-445c6aed24ea_695-215-832-230.jpg,দেখি,original
words/clahe/025cd023-7dfb-49b5-98d0-445c6aed24ea_695-215-832-230.jpg,দেখি,clahe
words/highboost/025cd023-7dfb-49b5-98d0-445c6aed24ea_695-215-832-230.jpg,দেখি,highboost
words/original/025cd023-7dfb-49b5-98d0-445c6aed24ea_243-238-358-256.jpg,ধূসর,original
words/clahe/025cd023-7dfb-49b5-98d0-445c6aed24ea_243-238-358-256.jpg,ধূসর,clahe
words/highboost/025cd023-7dfb-49b5-98d0-445c6aed24ea_243-238-358-256.jpg,ধূসর,highboost
words/original/025cd023-7dfb-49b5-98d0-445c6aed24ea_364-240-553-256.jpg,আকাশ ,original
words/clahe/025cd023-7dfb-49b5-98d0-445c6aed24ea_364-240-553-256.jpg,আকাশ ,clahe
words/highboost/025cd023-7dfb-49b5-98d0-445c6aed24ea_364-240-553-256.jpg,আকাশ ,highboost
words/original/025cd023-7dfb-49b5-98d0-445c6aed24ea_564-239-715-254.jpg,কালো,original
words/clahe/025cd023-7dfb-49b5-98d0-445c6aed24ea_564-239-715-254.jpg,কালো,clahe
words/highboost/025cd023-7dfb-49b5-98d0-445c6aed24ea_564-239-715-254.jpg,কালো,highboost
words/original/025cd023-7dfb-49b5-98d0-445c6aed24ea_729-240-904-254.jpg,মেঘের,original
words/clahe/025cd023-7dfb-49b5-98d0-445c6aed24ea_729-240-904-254.jpg,মেঘের,clahe
words/highboost/025cd023-7dfb-49b5-98d0-445c6aed24ea_729-240-904-254.jpg,মেঘের,highboost
words/original/025cd023-7dfb-49b5-98d0-445c6aed24ea_913-239-1030-257.jpg,ভেলা,original
words/clahe/025cd023-7dfb-49b5-98d0-445c6aed24ea_913-239-1030-257.jpg,ভেলা,clahe
words/highboost/025cd023-7dfb-49b5-98d0-445c6aed24ea_913-239-1030-257.jpg,ভেলা,highboost
words/original/025cd023-7dfb-49b5-98d0-445c6aed24ea_245-260-432-275.jpg,মাটিতে,original
words/clahe/025cd023-7dfb-49b5-98d0-445c6aed24ea_245-260-432-275.jpg,মাটিতে,clahe
words/highboost/025cd023-7dfb-49b5-98d0-445c6aed24ea_245-260-432-275.jpg,মাটিতে,highboost
words/original/025cd023-7dfb-49b5-98d0-445c6aed24ea_443-262-659-277.jpg,লেগেছে,original
words/clahe/025cd023-7dfb-49b5-98d0-445c6aed24ea_443-262-659-277.jpg,লেগেছে,clahe
words/highboost/025cd023-7dfb-49b5-98d0-445c6aed24ea_443-262-659-277.jpg,লেগেছে,highboost
words/original/025cd023-7dfb-49b5-98d0-445c6aed24ea_668-264-762-277.jpg,এক,original
words/clahe/025cd023-7dfb-49b5-98d0-445c6aed24ea_668-264-762-277.jpg,এক,clahe
words/highboost/025cd023-7dfb-49b5-98d0-445c6aed24ea_668-264-762-277.jpg,এক,highboost
words/original/025cd023-7dfb-49b5-98d0-445c6aed24ea_774-262-895-276.jpg,চেনা,original
words/clahe/025cd023-7dfb-49b5-98d0-445c6aed24ea_774-262-895-276.jpg,চেনা,clahe
words/highboost/025cd023-7dfb-49b5-98d0-445c6aed24ea_774-262-895-276.jpg,চেনা,highboost
words/original/025cd023-7dfb-49b5-98d0-445c6aed24ea_911-260-1041-279.jpg,গন্ধ,original
words/clahe/025cd023-7dfb-49b5-98d0-445c6aed24ea_911-260-1041-279.jpg,গন্ধ,clahe
words/highboost/025cd023-7dfb-49b5-98d0-445c6aed24ea_911-260-1041-279.jpg,গন্ধ,highboost
words/original/025cd023-7dfb-49b5-98d0-445c6aed24ea_265-283-420-301.jpg,স্মৃতির,original
words/clahe/025cd023-7dfb-49b5-98d0-445c6aed24ea_265-283-420-301.jpg,স্মৃতির,clahe
words/highboost/025cd023-7dfb-49b5-98d0-445c6aed24ea_265-283-420-301.jpg,স্মৃতির,highboost
words/original/025cd023-7dfb-49b5-98d0-445c6aed24ea_427-284-594-300.jpg,দরজায়,original
words/clahe/025cd023-7dfb-49b5-98d0-445c6aed24ea_427-284-594-300.jpg,দরজায়,clahe
words/highboost/025cd023-7dfb-49b5-98d0-445c6aed24ea_427-284-594-300.jpg,দরজায়,highboost
words/original/025cd023-7dfb-49b5-98d0-445c6aed24ea_603-285-699-300.jpg,যেন,original
words/clahe/025cd023-7dfb-49b5-98d0-445c6aed24ea_603-285-699-300.jpg,যেন,clahe
words/highboost/025cd023-7dfb-49b5-98d0-445c6aed24ea_603-285-699-300.jpg,যেন,highboost
words/original/025cd023-7dfb-49b5-98d0-445c6aed24ea_713-286-888-301.jpg,পড়লো,original
words/clahe/025cd023-7dfb-49b5-98d0-445c6aed24ea_713-286-888-301.jpg,পড়লো,clahe
words/highboost/025cd023-7dfb-49b5-98d0-445c6aed24ea_713-286-888-301.jpg,পড়লো,highboost
words/original/025cd023-7dfb-49b5-98d0-445c6aed24ea_902-286-1012-301.jpg,নাড়া,original
words/clahe/025cd023-7dfb-49b5-98d0-445c6aed24ea_902-286-1012-301.jpg,নাড়া,clahe
words/highboost/025cd023-7dfb-49b5-98d0-445c6aed24ea_902-286-1012-301.jpg,নাড়া,highboost
words/original/fae11124-2958-46ed-ae7f-638e92d2fd97_98-76-402-154.jpg,আজকাল,original
words/clahe/fae11124-2958-46ed-ae7f-638e92d2fd97_98-76-402-154.jpg,আজকাল,clahe
words/highboost/fae11124-2958-46ed-ae7f-638e92d2fd97_98-76-402-154.jpg,আজকাল,highboost
words/original/fae11124-2958-46ed-ae7f-638e92d2fd97_431-63-712-139.jpg, এগুলোর,original
words/clahe/fae11124-2958-46ed-ae7f-638e92d2fd97_431-63-712-139.jpg, এগুলোর,clahe
words/highboost/fae11124-2958-46ed-ae7f-638e92d2fd97_431-63-712-139.jpg, এগুলোর,highboost
words/original/fae11124-2958-46ed-ae7f-638e92d2fd97_737-20-903-119.jpg,বিক্রি,original
words/clahe/fae11124-2958-46ed-ae7f-638e92d2fd97_737-20-903-119.jpg,বিক্রি,clahe
words/highboost/fae11124-2958-46ed-ae7f-638e92d2fd97_737-20-903-119.jpg,বিক্রি,highboost
words/original/fae11124-2958-46ed-ae7f-638e92d2fd97_919-31-1150-107.jpg,ভালো,original
words/clahe/fae11124-2958-46ed-ae7f-638e92d2fd97_919-31-1150-107.jpg,ভালো,clahe
words/highboost/fae11124-2958-46ed-ae7f-638e92d2fd97_919-31-1150-107.jpg,ভালো,highboost
words/original/fae11124-2958-46ed-ae7f-638e92d2fd97_1157-30-1379-101.jpg,সস্তায়,original
words/clahe/fae11124-2958-46ed-ae7f-638e92d2fd97_1157-30-1379-101.jpg,সস্তায়,clahe
words/highboost/fae11124-2958-46ed-ae7f-638e92d2fd97_1157-30-1379-101.jpg,সস্তায়,highboost
words/original/fae11124-2958-46ed-ae7f-638e92d2fd97_87-186-278-262.jpg,ঘরের,original
words/clahe/fae11124-2958-46ed-ae7f-638e92d2fd97_87-186-278-262.jpg,ঘরের,clahe
words/highboost/fae11124-2958-46ed-ae7f-638e92d2fd97_87-186-278-262.jpg,ঘরের,highboost
words/original/fae11124-2958-46ed-ae7f-638e92d2fd97_295-175-517-240.jpg,দেয়াল,original
words/clahe/fae11124-2958-46ed-ae7f-638e92d2fd97_295-175-517-240.jpg,দেয়াল,clahe
words/highboost/fae11124-2958-46ed-ae7f-638e92d2fd97_295-175-517-240.jpg,দেয়াল,highboost
words/original/fae11124-2958-46ed-ae7f-638e92d2fd97_536-165-831-235.jpg,সাজাবার,original
words/clahe/fae11124-2958-46ed-ae7f-638e92d2fd97_536-165-831-235.jpg,সাজাবার,clahe
words/highboost/fae11124-2958-46ed-ae7f-638e92d2fd97_536-165-831-235.jpg,সাজাবার,highboost
words/original/fae11124-2958-46ed-ae7f-638e92d2fd97_843-160-1010-224.jpg,জন্যে,original
words/clahe/fae11124-2958-46ed-ae7f-638e92d2fd97_843-160-1010-224.jpg,জন্যে,clahe
words/highboost/fae11124-2958-46ed-ae7f-638e92d2fd97_843-160-1010-224.jpg,জন্যে,highboost
words/original/fae11124-2958-46ed-ae7f-638e92d2fd97_1019-132-1308-204.jpg,অনেকেই,original
words/clahe/fae11124-2958-46ed-ae7f-638e92d2fd97_1019-132-1308-204.jpg,অনেকেই,clahe
words/highboost/fae11124-2958-46ed-ae7f-638e92d2fd97_1019-132-1308-204.jpg,অনেকেই,highboost
words/original/fae11124-2958-46ed-ae7f-638e92d2fd97_1318-119-1494-189.jpg,কেনে,original
words/clahe/fae11124-2958-46ed-ae7f-638e92d2fd97_1318-119-1494-189.jpg,কেনে,clahe
words/highboost/fae11124-2958-46ed-ae7f-638e92d2fd97_1318-119-1494-189.jpg,কেনে,highboost
words/original/fae11124-2958-46ed-ae7f-638e92d2fd97_59-279-337-345.jpg,একেকটা,original
words/clahe/fae11124-2958-46ed-ae7f-638e92d2fd97_59-279-337-345.jpg,একেকটা,clahe
words/highboost/fae11124-2958-46ed-ae7f-638e92d2fd97_59-279-337-345.jpg,একেকটা,highboost
words/original/fae11124-2958-46ed-ae7f-638e92d2fd97_347-258-572-358.jpg,চিত্রের,original
words/clahe/fae11124-2958-46ed-ae7f-638e92d2fd97_347-258-572-358.jpg,চিত্রের,clahe
words/highboost/fae11124-2958-46ed-ae7f-638e92d2fd97_347-258-572-358.jpg,চিত্রের,highboost
words/original/fae11124-2958-46ed-ae7f-638e92d2fd97_600-255-787-333.jpg,জন্যে,original
words/clahe/fae11124-2958-46ed-ae7f-638e92d2fd97_600-255-787-333.jpg,জন্যে,clahe
words/highboost/fae11124-2958-46ed-ae7f-638e92d2fd97_600-255-787-333.jpg,জন্যে,highboost
words/original/fae11124-2958-46ed-ae7f-638e92d2fd97_801-251-1013-331.jpg,কাঠের,original
words/clahe/fae11124-2958-46ed-ae7f-638e92d2fd97_801-251-1013-331.jpg,কাঠের,clahe
words/highboost/fae11124-2958-46ed-ae7f-638e92d2fd97_801-251-1013-331.jpg,কাঠের,highboost
words/original/fae11124-2958-46ed-ae7f-638e92d2fd97_1034-247-1191-325.jpg,ওপর,original
words/clahe/fae11124-2958-46ed-ae7f-638e92d2fd97_1034-247-1191-325.jpg,ওপর,clahe
words/highboost/fae11124-2958-46ed-ae7f-638e92d2fd97_1034-247-1191-325.jpg,ওপর,highboost
words/original/fae11124-2958-46ed-ae7f-638e92d2fd97_1201-219-1458-313.jpg,খোদাই,original
words/clahe/fae11124-2958-46ed-ae7f-638e92d2fd97_1201-219-1458-313.jpg,খোদাই,clahe
words/highboost/fae11124-2958-46ed-ae7f-638e92d2fd97_1201-219-1458-313.jpg,খোদাই,highboost
words/original/fae11124-2958-46ed-ae7f-638e92d2fd97_247-386-383-459.jpg,করা,original
words/clahe/fae11124-2958-46ed-ae7f-638e92d2fd97_247-386-383-459.jpg,করা,clahe
words/highboost/fae11124-2958-46ed-ae7f-638e92d2fd97_247-386-383-459.jpg,করা,highboost
words/original/fae11124-2958-46ed-ae7f-638e92d2fd97_440-385-661-449.jpg,নকশা,original
words/clahe/fae11124-2958-46ed-ae7f-638e92d2fd97_440-385-661-449.jpg,নকশা,clahe
words/highboost/fae11124-2958-46ed-ae7f-638e92d2fd97_440-385-661-449.jpg,নকশা,highboost
words/original/fae11124-2958-46ed-ae7f-638e92d2fd97_691-373-935-439.jpg,আছে,original
words/clahe/fae11124-2958-46ed-ae7f-638e92d2fd97_691-373-935-439.jpg,আছে,clahe
words/highboost/fae11124-2958-46ed-ae7f-638e92d2fd97_691-373-935-439.jpg,আছে,highboost
words/original/fae11124-2958-46ed-ae7f-638e92d2fd97_936-365-1079-436.jpg,তার,original
words/clahe/fae11124-2958-46ed-ae7f-638e92d2fd97_936-365-1079-436.jpg,তার,clahe
words/highboost/fae11124-2958-46ed-ae7f-638e92d2fd97_936-365-1079-436.jpg,তার,highboost
words/original/fae11124-2958-46ed-ae7f-638e92d2fd97_1093-364-1245-433.jpg,ওপর,original
words/clahe/fae11124-2958-46ed-ae7f-638e92d2fd97_1093-364-1245-433.jpg,ওপর,clahe
words/highboost/fae11124-2958-46ed-ae7f-638e92d2fd97_1093-364-1245-433.jpg,ওপর,highboost
words/original/fae11124-2958-46ed-ae7f-638e92d2fd97_1253-352-1483-424.jpg,কাদার,original
words/clahe/fae11124-2958-46ed-ae7f-638e92d2fd97_1253-352-1483-424.jpg,কাদার,clahe
words/highboost/fae11124-2958-46ed-ae7f-638e92d2fd97_1253-352-1483-424.jpg,কাদার,highboost
words/original/fae11124-2958-46ed-ae7f-638e92d2fd97_65-490-234-566.jpg,তাল,original
words/clahe/fae11124-2958-46ed-ae7f-638e92d2fd97_65-490-234-566.jpg,তাল,clahe
words/highboost/fae11124-2958-46ed-ae7f-638e92d2fd97_65-490-234-566.jpg,তাল,highboost
words/original/fae11124-2958-46ed-ae7f-638e92d2fd97_247-475-442-556.jpg,টিপে,original
words/clahe/fae11124-2958-46ed-ae7f-638e92d2fd97_247-475-442-556.jpg,টিপে,clahe
words/highboost/fae11124-2958-46ed-ae7f-638e92d2fd97_247-475-442-556.jpg,টিপে,highboost
words/original/fae11124-2958-46ed-ae7f-638e92d2fd97_456-456-662-557.jpg,টিপে,original
words/clahe/fae11124-2958-46ed-ae7f-638e92d2fd97_456-456-662-557.jpg,টিপে,clahe
words/highboost/fae11124-2958-46ed-ae7f-638e92d2fd97_456-456-662-557.jpg,টিপে,highboost
words/original/fae11124-2958-46ed-ae7f-638e92d2fd97_678-453-845-548.jpg,পাটা,original
words/clahe/fae11124-2958-46ed-ae7f-638e92d2fd97_678-453-845-548.jpg,পাটা,clahe
words/highboost/fae11124-2958-46ed-ae7f-638e92d2fd97_678-453-845-548.jpg,পাটা,highboost
words/original/fae11124-2958-46ed-ae7f-638e92d2fd97_851-453-1066-555.jpg,তৈরি,original
words/clahe/fae11124-2958-46ed-ae7f-638e92d2fd97_851-453-1066-555.jpg,তৈরি,clahe
words/highboost/fae11124-2958-46ed-ae7f-638e92d2fd97_851-453-1066-555.jpg,তৈরি,highboost
words/original/fae11124-2958-46ed-ae7f-638e92d2fd97_1089-469-1282-551.jpg,করছে,original
words/clahe/fae11124-2958-46ed-ae7f-638e92d2fd97_1089-469-1282-551.jpg,করছে,clahe
words/highboost/fae11124-2958-46ed-ae7f-638e92d2fd97_1089-469-1282-551.jpg,করছে,highboost
words/original/fae11124-2958-46ed-ae7f-638e92d2fd97_1304-470-1483-554.jpg,ওরা,original
words/clahe/fae11124-2958-46ed-ae7f-638e92d2fd97_1304-470-1483-554.jpg,ওরা,clahe
words/highboost/fae11124-2958-46ed-ae7f-638e92d2fd97_1304-470-1483-554.jpg,ওরা,highboost
words/original/fa70c3cc-c0f9-484c-bbd0-5cafb75ed313_111-93-366-159.jpg,আমার,original
words/clahe/fa70c3cc-c0f9-484c-bbd0-5cafb75ed313_111-93-366-159.jpg,আমার,clahe
words/highboost/fa70c3cc-c0f9-484c-bbd0-5cafb75ed313_111-93-366-159.jpg,আমার,highboost
words/original/fa70c3cc-c0f9-484c-bbd0-5cafb75ed313_398-92-572-157.jpg,নাম,original
words/clahe/fa70c3cc-c0f9-484c-bbd0-5cafb75ed313_398-92-572-157.jpg,নাম,clahe
words/highboost/fa70c3cc-c0f9-484c-bbd0-5cafb75ed313_398-92-572-157.jpg,নাম,highboost
words/original/fa70c3cc-c0f9-484c-bbd0-5cafb75ed313_617-84-838-152.jpg,সাইফ,original
words/clahe/fa70c3cc-c0f9-484c-bbd0-5cafb75ed313_617-84-838-152.jpg,সাইফ,clahe
words/highboost/fa70c3cc-c0f9-484c-bbd0-5cafb75ed313_617-84-838-152.jpg,সাইফ,highboost
words/original/fa70c3cc-c0f9-484c-bbd0-5cafb75ed313_851-85-1068-140.jpg,আমি,original
words/clahe/fa70c3cc-c0f9-484c-bbd0-5cafb75ed313_851-85-1068-140.jpg,আমি,clahe
words/highboost/fa70c3cc-c0f9-484c-bbd0-5cafb75ed313_851-85-1068-140.jpg,আমি,highboost
words/original/fa70c3cc-c0f9-484c-bbd0-5cafb75ed313_104-164-468-257.jpg,আকাআকি,original
words/clahe/fa70c3cc-c0f9-484c-bbd0-5cafb75ed313_104-164-468-257.jpg,আকাআকি,clahe
words/highboost/fa70c3cc-c0f9-484c-bbd0-5cafb75ed313_104-164-468-257.jpg,আকাআকি,highboost
words/original/fa70c3cc-c0f9-484c-bbd0-5cafb75ed313_520-185-719-261.jpg,পছন্দ,original
words/clahe/fa70c3cc-c0f9-484c-bbd0-5cafb75ed313_520-185-719-261.jpg,পছন্দ,clahe
words/highboost/fa70c3cc-c0f9-484c-bbd0-5cafb75ed313_520-185-719-261.jpg,পছন্দ,highboost
words/original/fa70c3cc-c0f9-484c-bbd0-5cafb75ed313_762-167-947-246.jpg,করি,original
words/clahe/fa70c3cc-c0f9-484c-bbd0-5cafb75ed313_762-167-947-246.jpg,করি,clahe
words/highboost/fa70c3cc-c0f9-484c-bbd0-5cafb75ed313_762-167-947-246.jpg,করি,highboost
words/original/fa70c3cc-c0f9-484c-bbd0-5cafb75ed313_987-167-1105-259.jpg,রং,original
words/clahe/fa70c3cc-c0f9-484c-bbd0-5cafb75ed313_987-167-1105-259.jpg,রং,clahe
words/highboost/fa70c3cc-c0f9-484c-bbd0-5cafb75ed313_987-167-1105-259.jpg,রং,highboost
words/original/fa70c3cc-c0f9-484c-bbd0-5cafb75ed313_63-290-353-410.jpg,তুলিতে,original
words/clahe/fa70c3cc-c0f9-484c-bbd0-5cafb75ed313_63-290-353-410.jpg,তুলিতে,clahe
words/highboost/fa70c3cc-c0f9-484c-bbd0-5cafb75ed313_63-290-353-410.jpg,তুলিতে,highboost
words/original/fa70c3cc-c0f9-484c-bbd0-5cafb75ed313_381-290-560-374.jpg,স্বপ্ন,original
words/clahe/fa70c3cc-c0f9-484c-bbd0-5cafb75ed313_381-290-560-374.jpg,স্বপ্ন,clahe
words/highboost/fa70c3cc-c0f9-484c-bbd0-5cafb75ed313_381-290-560-374.jpg,স্বপ্ন,highboost
words/original/fa70c3cc-c0f9-484c-bbd0-5cafb75ed313_598-267-855-350.jpg,আকতে,original
words/clahe/fa70c3cc-c0f9-484c-bbd0-5cafb75ed313_598-267-855-350.jpg,আকতে,clahe
words/highboost/fa70c3cc-c0f9-484c-bbd0-5cafb75ed313_598-267-855-350.jpg,আকতে,highboost
words/original/fa70c3cc-c0f9-484c-bbd0-5cafb75ed313_894-271-1149-334.jpg,আমার,original
words/clahe/fa70c3cc-c0f9-484c-bbd0-5cafb75ed313_894-271-1149-334.jpg,আমার,clahe
words/highboost/fa70c3cc-c0f9-484c-bbd0-5cafb75ed313_894-271-1149-334.jpg,আমার,highboost
words/original/fa70c3cc-c0f9-484c-bbd0-5cafb75ed313_49-425-224-522.jpg,খুব,original
words/clahe/fa70c3cc-c0f9-484c-bbd0-5cafb75ed313_49-425-224-522.jpg,খুব,clahe
words/highboost/fa70c3cc-c0f9-484c-bbd0-5cafb75ed313_49-425-224-522.jpg,খুব,highboost
words/original/fa70c3cc-c0f9-484c-bbd0-5cafb75ed313_280-417-451-467.jpg,ভাল,original
words/clahe/fa70c3cc-c0f9-484c-bbd0-5cafb75ed313_280-417-451-467.jpg,ভাল,clahe
words/highboost/fa70c3cc-c0f9-484c-bbd0-5cafb75ed313_280-417-451-467.jpg,ভাল,highboost
words/original/fa70c3cc-c0f9-484c-bbd0-5cafb75ed313_778-368-1047-437.jpg,আমি,original
words/clahe/fa70c3cc-c0f9-484c-bbd0-5cafb75ed313_778-368-1047-437.jpg,আমি,clahe
words/highboost/fa70c3cc-c0f9-484c-bbd0-5cafb75ed313_778-368-1047-437.jpg,আমি,highboost
words/original/fa70c3cc-c0f9-484c-bbd0-5cafb75ed313_29-538-318-602.jpg,একদিন,original
words/clahe/fa70c3cc-c0f9-484c-bbd0-5cafb75ed313_29-538-318-602.jpg,একদিন,clahe
words/highboost/fa70c3cc-c0f9-484c-bbd0-5cafb75ed313_29-538-318-602.jpg,একদিন,highboost
words/original/fa70c3cc-c0f9-484c-bbd0-5cafb75ed313_375-497-683-582.jpg,নামকরা,original
words/clahe/fa70c3cc-c0f9-484c-bbd0-5cafb75ed313_375-497-683-582.jpg,নামকরা,clahe
words/highboost/fa70c3cc-c0f9-484c-bbd0-5cafb75ed313_375-497-683-582.jpg,নামকরা,highboost
words/original/fa70c3cc-c0f9-484c-bbd0-5cafb75ed313_752-457-921-559.jpg,শিল্পী,original
words/clahe/fa70c3cc-c0f9-484c-bbd0-5cafb75ed313_752-457-921-559.jpg,শিল্পী,clahe
words/highboost/fa70c3cc-c0f9-484c-bbd0-5cafb75ed313_752-457-921-559.jpg,শিল্পী,highboost
words/original/fa70c3cc-c0f9-484c-bbd0-5cafb75ed313_994-462-1156-543.jpg,হতে,original
words/clahe/fa70c3cc-c0f9-484c-bbd0-5cafb75ed313_994-462-1156-543.jpg,হতে,clahe
words/highboost/fa70c3cc-c0f9-484c-bbd0-5cafb75ed313_994-462-1156-543.jpg,হতে,highboost
words/original/fa70c3cc-c0f9-484c-bbd0-5cafb75ed313_1168-441-1280-525.jpg,চাই,original
words/clahe/fa70c3cc-c0f9-484c-bbd0-5cafb75ed313_1168-441-1280-525.jpg,চাই,clahe
words/highboost/fa70c3cc-c0f9-484c-bbd0-5cafb75ed313_1168-441-1280-525.jpg,চাই,highboost
words/original/fa70c3cc-c0f9-484c-bbd0-5cafb75ed313_465-390-763-456.jpg,লাগে,original
words/clahe/fa70c3cc-c0f9-484c-bbd0-5cafb75ed313_465-390-763-456.jpg,লাগে,clahe
words/highboost/fa70c3cc-c0f9-484c-bbd0-5cafb75ed313_465-390-763-456.jpg,লাগে,highboost
